name,ra,dec,band_guess,band_code,size_gb,date_utc,gain_calibrator_name,gain_onsource_min,gain_array_config,access_url,ra_deg,dec_deg,ra_rad,dec_rad,folder,wget_command,status,new_size,wget_error,downloaded_folder,extracted_ms,spw_selected,extracted_gain_onsource_min,caltables_found,corrected_used,size,spw_center_ghz,spw_bandwidth_mhz,spw_unflagged_frac,spw_n_rows,spw_matches_band
1526-138,15:26:59.440733,-13:51:00.163560,L,L S,7.872439,2020-02-20 00:00:00+00:00,J1526-1351,9.22500000335276,C,https://data.nrao.edu/portal/#/productViewer/20A-365.sb37909790.eb37932011.58899.53130584491,231.74766972083333,-13.850045433333332,-2.2384254367266765,-0.2417288943624714,,,,,,,,,,,,,,,,,
2333+390,23:33:02.533406,+39:01:12.048840,L,L,11.088542,2024-12-10 00:00:00+00:00,J2333+3901,9.1591666394379,A,https://data.nrao.edu/portal/#/productViewer/24B-465.sb47270896.eb47375690.60654.926554687496,353.2605558583333,39.02001356666666,-0.117625490026327,0.6810277109111892,,,,,,,,,,,,,,,,,
0005+383,0:05:57.175409,+38:20:15.148570,C,C,9.222748,2024-11-29 00:00:00+00:00,J0005+3820,8.975833347067237,A,https://data.nrao.edu/portal/#/productViewer/24B-465.sb47226343.eb47329790.60643.9672167824,1.488230870833333,38.33754126944444,0.0259745287258641,0.6691163222710121,,,,,,,,,,,,,,,,,
0006-063,0:06:13.892894,-6:23:35.335300,C,C,7.234304,2018-11-29 00:00:00+00:00,J0006-0623,8.9758333156351,C,https://data.nrao.edu/portal/#/productViewer/18B-126.sb35791059.eb35954550.58451.07074417824,1.5578870583333333,-6.393148694444445,0.0271902585421256,-0.1115814942876324,,,,,,,,,,,,,,,,,
1419+064,14:19:08.180173,+6:28:34.803490,L,L,10.556105,2023-11-07 00:00:00+00:00,J1419+0628,8.975000007776543,D,https://data.nrao.edu/portal/#/productViewer/23B-079.sb44747441.eb44774577.60255.897367881946,214.78408405416664,6.4763343027777776,-2.5344958595541276,0.1130333570433235,,,,,,,,,,,,,,,,,
0405-131,4:05:34.003401,-13:08:13.691050,C,C,7.2344,2018-11-29 00:00:00+00:00,J0405-1308,8.974983327789232,C,https://data.nrao.edu/portal/#/productViewer/18B-126.sb35699350.eb35954556.58451.10570836806,61.39168083749998,-13.137136402777776,1.0714869639478846,-0.2292862845120761,,,,,,,,,,,,,,,,,
0854+201,8:54:48.874925,+20:06:30.640880,L,L S,5.693449,2021-07-23 00:00:00+00:00,J0854+2006,8.909166633384302,C,https://data.nrao.edu/portal/#/productViewer/21A-282.sb39997395.eb40006113.59418.744534259255,133.70364552083333,20.108511355555557,2.33356883625791,0.3509597308291126,,,,,,,,,,,,,,,,,
2011-067,20:11:14.215847,-6:44:03.555190,L,C S,6.393672,2018-10-14 00:00:00+00:00,J2011-0644,8.892149976454675,D,https://data.nrao.edu/portal/#/productViewer/18A-354.sb35368510.eb35642950.58405.96301342592,302.80923269583326,-6.734320886111111,-0.9981671911996308,-0.1175360723484609,,,,,,,,,,,,,,,,,
1510-057,15:10:53.591431,-5:43:07.417180,L,L,5.084151,2018-10-11 00:00:00+00:00,J1510-0543,8.891666696872562,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35429203.eb35638628.58402.8158630324,227.72329762916664,-5.718726994444444,-2.3086639800516315,-0.099810615075735,,,,,,,,,,,,,,,,,
0842+185,8:42:05.094180,+18:35:40.990610,L,L,3.619228,2017-03-28 00:00:00+00:00,J0842+1835,8.891666665440425,D,https://data.nrao.edu/portal/#/productViewer/17A-210.sb33373278.eb33635071.57840.98806701389,130.52122575,18.594719613888888,2.278025133076305,0.3245390807475298,,,,,,,,,,,,,,,,,
0832+492,8:32:23.216688,+49:13:21.038230,L,C S,9.003364,2019-01-14 00:00:00+00:00,J0832+4913,8.726666690781713,C,https://data.nrao.edu/portal/#/productViewer/18B-229.sb35968744.eb36111170.58497.14639959491,128.09673619999998,49.22251061944445,2.2357098077486093,0.8590948764071792,,,,,,,,,,,,,,,,,
2202+422,22:02:43.291377,+42:16:39.979940,L,S,7.679978,2022-10-03 00:00:00+00:00,J2202+4216,8.642500009154901,C,https://data.nrao.edu/portal/#/productViewer/22B-042.sb42593172.eb42827502.59855.00716311343,330.68038073749995,42.27777220555556,-0.5117238915617776,0.7378863253950894,,,,,,,,,,,,,,,,,
1407+284,14:07:00.394410,+28:27:14.689980,L,C KU S,1.621999,2019-11-19 00:00:00+00:00,J1125+2610,8.476666695205495,D,https://data.nrao.edu/portal/#/productViewer/18B-316.sb37532172.eb37535740.58806.7596740625,211.751643375,28.45408055,-2.587421933776999,0.496617391225179,,,,,,,,,,,,,,,,,
1125+261,11:25:53.711925,+26:10:19.978680,L,C KU S,2.0351,2019-08-21 00:00:00+00:00,J1125+2610,8.476666695205495,A,https://data.nrao.edu/portal/#/productViewer/18B-316.sb37052836.eb37095238.58716.01991565972,171.47379968749996,26.1722163,2.9927823854520983,0.456791346979128,,,,,,,,,,,,,,,,,
1513-102,15:13:44.893444,-10:12:00.264350,C,C,5.680477,2018-11-27 00:00:00+00:00,J1513-1012,8.476666684728116,C,https://data.nrao.edu/portal/#/productViewer/18B-126.sb35699778.eb35943023.58449.65066706018,228.43705601666665,-10.200073430555555,-2.296206546126031,-0.1780248653083876,,,,,,,,,,,,,,,,,
0841+708,8:41:24.365281,+70:53:42.173090,L,L,7.965089,2017-06-25 00:00:00+00:00,J0841+7053,8.476666674250737,C,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33762282.eb33979452.57928.97739612269,130.35152200416664,70.89504808055557,2.2750632439585456,1.2373520123653807,,,,,,,,,,,,,,,,,
1432-180,14:32:57.690643,-18:01:35.248850,X,X,10.779009,2023-03-17 00:00:00+00:00,J1432-1801,8.476666653295979,B,https://data.nrao.edu/portal/#/productViewer/23A-002.sb43350173.eb43723581.60020.40279486111,218.24037767916664,-18.026458013888888,-2.4741721558821874,-0.3146210448148788,,,,,,,,,,,,,,,,,
1352-442,13:52:56.534916,-44:12:40.387480,X,X,14.484013,2023-01-25 00:00:00+00:00,J1432-1801,8.4766666428186,B,https://data.nrao.edu/portal/#/productViewer/23A-002.sb43076227.eb43523479.59969.52863261574,208.23556215,-44.21121874444445,-2.6487891279208045,-0.771631333409989,,,,,,,,,,,,,,,,,
1822-096,18:22:28.704200,-9:38:56.835000,L,S,7.384019,2021-03-22 00:00:00+00:00,J1822-0938,8.476666632341221,D,https://data.nrao.edu/portal/#/productViewer/21A-111.sb39309310.eb39520049.59295.61026173611,275.6196008333333,-9.649120833333331,-1.472715789605413,-0.1684089284644457,,,,,,,,,,,,,,,,,
0149+059,1:49:22.370886,+5:55:53.568660,C,C,7.161463,2018-12-07 00:00:00+00:00,J0149+0555,8.475833345437422,C,https://data.nrao.edu/portal/#/productViewer/18B-126.sb35791518.eb35982876.58459.054627314814,27.343212024999996,5.93154685,0.477229077907156,0.1035250222687982,,,,,,,,,,,,,,,,,
1051+213,10:51:48.789073,+21:19:52.314110,C,C K X,1.429079,2019-11-19 00:00:00+00:00,J1125+2610,8.475833314005286,D,https://data.nrao.edu/portal/#/productViewer/18B-316.sb37532172.eb37535740_000.58806.759674016204,162.95328780416662,21.331198363888888,2.8440713991326283,0.3722996448458885,,,,,,,,,,,,,,,,,
2255+132,22:55:03.729000,+13:13:33.010000,L,L,4.220555,2017-04-14 00:00:00+00:00,J2255+1313,8.394166639773175,D,https://data.nrao.edu/portal/#/productViewer/17A-210.sb33375334.eb33649843.57857.84621354166,343.7655375,13.22583611111111,-0.28334482291655,0.2308343864680514,,,,,,,,,,,,,,,,,
1448-163,14:48:15.054162,-16:20:24.548880,L,C S,7.957122,2022-10-25 00:00:00+00:00,J1448-1620,8.310833339346573,C,https://data.nrao.edu/portal/#/productViewer/22B-114.sb42825509.eb42953206.59877.74354417824,222.06272567499997,-16.340152466666666,-2.4074595981978892,-0.2851894608212063,,,,,,,,,,,,,,,,,
2035+189,20:35:33.980400,+18:57:05.351000,L,C S X,11.457333,2019-06-19 00:00:00+00:00,J2049+1003,8.31000000005588,B,https://data.nrao.edu/portal/#/productViewer/19A-395.sb36787108.eb36788272.58653.331291678245,308.89158499999996,18.95148638888889,-0.8920101172256584,0.3307658356330016,,,,,,,,,,,,,,,,,
1016+206,10:16:44.322063,+20:37:47.305260,C,C,10.925944,2017-09-02 00:00:00+00:00,J1016+2037,8.227500007487833,B,https://data.nrao.edu/portal/#/productViewer/17B-197.sb34262644.eb34312841.57998.74707189815,154.1846752625,20.629807016666668,2.6910302394488776,0.360058056491862,,,,,,,,,,,,,,,,,
0948+406,9:48:55.338145,+40:39:44.587190,C,C,9.967631,2017-11-03 00:00:00+00:00,J0948+4039,8.227499997010455,B,https://data.nrao.edu/portal/#/productViewer/17B-197.sb34259165.eb34650071.58060.77420858796,147.23057560416666,40.66238533055555,2.5696583038991476,0.7096925057328372,,,,,,,,,,,,,,,,,
0954+177,9:54:56.823626,+17:43:31.222420,L,L,14.988995,2018-04-07 00:00:00+00:00,J0954+1743,8.144183376571164,A,https://data.nrao.edu/portal/#/productViewer/18A-127.sb35164343.eb35282302.58215.130260729165,148.73676510833332,17.72533956111111,2.595946269905837,0.3093655363753955,,,,,,,,,,,,,,,,,
1309+119,13:09:33.932431,+11:54:24.552420,C,C,5.164389,2017-04-08 00:00:00+00:00,J1309+1154,7.979166690493003,D,https://data.nrao.edu/portal/#/productViewer/17A-346.sb33618804.eb33643361_001.57851.16843053241,197.39138512916665,11.906820116666667,-2.838055721603456,0.2078132144785287,,,,,,,,,,,,,,,,,
0042+233,0:42:04.545183,+23:20:01.061290,L,L,8.93382,2017-11-04 00:00:00+00:00,0042+233,7.979166659060866,B,https://data.nrao.edu/portal/#/productViewer/17B-074.sb34053427.eb34661399.58061.40609163194,10.5189382625,23.33362813611111,0.1835901064946365,0.4072486374111264,,,,,,,,,,,,,,,,,
1156+314,11:56:18.732100,+31:28:04.305000,L,L,9.646724,2023-11-12 00:00:00+00:00,J1156+3128,7.978333330247551,D,https://data.nrao.edu/portal/#/productViewer/23B-079.sb44690973.eb44797274.60260.84528259259,179.07805041666666,31.4678625,3.125501597823237,0.5492178091898541,,,,,,,,,,,,,,,,,
1557-000,15:57:51.433973,-0:01:50.413710,L,S X,3.490686,2020-02-06 00:00:00+00:00,J1557-0001,7.978316660737619,C,https://data.nrao.edu/portal/#/productViewer/20A-223.sb37736051.eb37883217.58885.55151452546,239.4643082208333,-0.030670475,-2.103744687715521,-0.0005353007719006,,,,,,,,,,,,,,,,,
0119+321,1:19:35.000447,+32:10:50.054290,L,S,12.615356,2024-08-18 00:00:00+00:00,J0119+3210,7.977500011911616,B,https://data.nrao.edu/portal/#/productViewer/24A-478.sb46137593.eb46351813.60540.28640730324,19.89583519583333,32.180570636111106,0.3472478316014624,0.5616569127707448,,,,,,,,,,,,,,,,,
0201-115,2:01:57.164700,-11:32:33.133000,L,L,4.164818,2019-12-15 00:00:00+00:00,J0201-1132,7.977499990956858,D,https://data.nrao.edu/portal/#/productViewer/19B-204.sb37534696.eb37595545.58832.16749317129,30.48818625,-11.542536944444445,0.532119233023763,-0.2014552737136413,,,,,,,,,,,,,,,,,
2330+110,23:30:40.852257,+11:00:18.709840,L,L,8.948914,2017-09-25 00:00:00+00:00,2330+110,7.977483321446925,B,https://data.nrao.edu/portal/#/productViewer/17B-074.sb34091604.eb34498111.58021.13048049768,352.67021773749997,11.005197177777776,-0.1279288339349048,0.1920769255834099,,,,,,,,,,,,,,,,,
1013+248,10:13:53.428737,+24:49:16.441100,C,C X,7.290859,2023-11-10 00:00:00+00:00,J1013+2449_X,7.910833319183439,D,https://data.nrao.edu/portal/#/productViewer/23B-010.sb44639066.eb44793969.60258.44113553241,153.4726197375,24.821233638888888,2.6786025260806103,0.4332122514053843,,,,,,,,,,,,,,,,,
2316+040,23:16:35.209800,+4:05:18.148000,L,L,5.982415,2018-10-02 00:00:00+00:00,J2316+0405,7.89666666649282,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35425333.eb35624056.58393.24443209491,349.1467075,4.088374444444444,-0.1894256888070068,0.0713555951099495,,,,,,,,,,,,,,,,,
1248-199,12:48:23.898197,-19:59:18.587620,L,S,6.77643,2023-05-21 00:00:00+00:00,J1248-1959,7.89498332887888,B,https://data.nrao.edu/portal/#/productViewer/23A-383.sb43774043.eb43985460.60085.22784847222,192.09957582083337,-19.988496561111113,-2.930415217421556,-0.3488650775149529,,,,,,,,,,,,,,,,,
1119-030,11:19:25.300000,-3:02:51.320000,L,L,4.747018,2018-10-15 00:00:00+00:00,J1119-0302,7.894183318130672,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35436224.eb35644134.58406.598292361115,169.85541666666663,-3.047588888888889,2.9645362731801845,-0.0531904603583067,,,,,,,,,,,,,,,,,
1411+522,14:11:20.647700,+52:12:09.141000,L,L,4.747018,2018-10-15 00:00:00+00:00,J1119-0302,7.894183318130672,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35436224.eb35644134.58406.598292361115,212.8360320833333,52.20253916666667,-2.5684957804451343,0.9111061863596304,,,,,,,,,,,,,,,,,
0741+312,7:41:10.703308,+31:12:00.228620,L,L,3.90857,2017-04-22 00:00:00+00:00,J0741+3112,7.89416664862074,D,https://data.nrao.edu/portal/#/productViewer/17A-210.sb33373364.eb33655334.57865.82736850694,115.29459711666664,31.200063505555555,2.012270329446194,0.5445438350032685,,,,,,,,,,,,,,,,,
0329+279,3:29:57.669413,+27:56:15.499140,L,L,4.756409,2018-09-20 00:00:00+00:00,J0329+2756,7.89416664862074,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35428989.eb35613105.58381.37726202546,52.49028922083333,27.93763865,0.9161283722276304,0.4876037796749237,,,,,,,,,,,,,,,,,
1258-223,12:58:54.478780,-22:19:31.125450,C,C S,12.671322,2018-05-01 00:00:00+00:00,J1258-2219,7.8133333451114595,A,https://data.nrao.edu/portal/#/productViewer/17B-425.sb35376461.eb35378532.58239.269184363424,194.72699491666663,-22.325312625,-2.8845581033694923,-0.3896502118433081,,,,,,,,,,,,,,,,,
1349+536,13:49:34.656623,+53:41:17.040280,C,C X,7.832663,2022-08-06 00:00:00+00:00,J1349+5341,7.730000044684857,D,https://data.nrao.edu/portal/#/productViewer/22A-091.sb42184915.eb42479726.59797.00836903935,207.3944025958333,53.68806674444444,-2.663470131675621,0.9370335337210286,,,,,,,,,,,,,,,,,
1409-269,14:09:50.169776,-26:57:36.979720,X,C X,13.643795,2020-05-27 00:00:00+00:00,J1409-2657,7.561666681431234,C,https://data.nrao.edu/portal/#/productViewer/20A-492.sb38163369.eb38220937.58996.18955887732,212.4590407333333,-26.96027214444444,-2.575075520754172,-0.4705455161542677,,,,,,,,,,,,,,,,,
1024-008,10:24:29.586611,-0:52:55.497850,L,L,3.770696,2016-12-06 00:00:00+00:00,J1024-0052,7.480833336012438,A,https://data.nrao.edu/portal/#/productViewer/16B-370.sb33055227.eb33063422.57728.430986666666,156.12327754583333,-0.8820827361111111,2.724865232179724,-0.0153952480201391,,,,,,,,,,,,,,,,,
1727+455,17:27:27.650808,+45:30:39.731390,L,L,13.647988,2018-01-28 00:00:00+00:00,J1727+4530,7.479999996721744,B,https://data.nrao.edu/portal/#/productViewer/17B-264.sb34427032.eb34961501.58146.86166513889,261.8652117,45.51103649722222,-1.7127751665826092,0.7943174328718349,,,,,,,,,,,,,,,,,
1209-322,12:09:40.056300,-32:14:52.837000,X,X,11.723888,2023-04-30 00:00:00+00:00,J1209-3214,7.479999996721744,B,https://data.nrao.edu/portal/#/productViewer/23A-002.sb43071043.eb43832931.60064.11118541667,182.41690125,-32.24801027777778,-3.099409769081727,-0.5628339565641934,,,,,,,,,,,,,,,,,
1505+034,15:05:06.477161,+3:26:30.812610,C,C,6.534339,2021-05-28 00:00:00+00:00,J1505+0326,7.479166709817946,D,https://data.nrao.edu/portal/#/productViewer/20B-149.sb39717753.eb39723176.59362.25407098379,226.2769881708333,3.441892391666667,-2.3339068421022837,0.0600723547339255,,,,,,,,,,,,,,,,,
1147-074,11:47:51.554036,-7:24:41.141090,L,S,12.409582,2021-10-25 00:00:00+00:00,J1147-0724,7.479166678385809,B,https://data.nrao.edu/portal/#/productViewer/21B-235.sb40165882.eb40887135.59512.642343576386,176.96480848333331,-7.411428080555556,3.088618568195359,-0.1293538222804579,,,,,,,,,,,,,,,,,
2130+050,21:30:32.877499,+5:02:17.474690,L,L,4.594375,2018-01-14 00:00:00+00:00,J2130+0502,7.479166657431051,B,https://data.nrao.edu/portal/#/productViewer/17B-130.sb34053560.eb34825756.58132.835104004625,322.6369895791666,5.038187413888889,-0.652107550300495,0.0879329587048994,,,,,,,,,,,,,,,,,
1347+122,13:47:33.361645,+12:17:24.238900,L,L,4.214578,2017-05-14 00:00:00+00:00,J1347+1217,7.396666706772521,D,https://data.nrao.edu/portal/#/productViewer/17A-210.sb33328551.eb33758328.57887.20416579861,206.88900685416667,12.29006636111111,-2.6722909513932622,0.2145021232899872,,,,,,,,,,,,,,,,,
0416-188,4:16:36.544466,-18:51:08.340120,L,C S,7.984133,2022-12-12 00:00:00+00:00,J0416-1851,7.396666675340384,C,https://data.nrao.edu/portal/#/productViewer/22B-114.sb42825409.eb43086512.59925.16648372685,64.15226860833333,-18.852316700000003,1.1196683098392173,-0.3290349980437121,,,,,,,,,,,,,,,,,
1753+288,17:53:42.473634,+28:48:04.939080,L,L S,12.649019,2022-03-29 00:00:00+00:00,J1740+5211,7.379166655009612,A,https://data.nrao.edu/portal/#/productViewer/22A-314.sb41472246.eb41745690.59667.72629252315,268.42697347499995,28.801371966666668,-1.5982508188773523,0.5026787699099279,,,,,,,,,,,,,,,,,
1625+415,16:25:57.669700,+41:34:40.629220,C,C L,7.556757,2020-06-25 00:00:00+00:00,J1625+4134,7.146666700718924,B,https://data.nrao.edu/portal/#/productViewer/20A-317.sb38300607.eb38375026.59025.12802957176,246.49029041666668,41.57795256111111,-1.9811181652117271,0.7256721684293977,,,,,,,,,,,,,,,,,
2236+284,22:36:22.470860,+28:28:57.413290,L,S,4.120915,2022-05-26 00:00:00+00:00,J2236+2828,7.114166667452082,A,https://data.nrao.edu/portal/#/productViewer/22A-141.sb41176971.eb41822011.59725.43640582176,339.0936285833333,28.482614802777775,-0.3648850158656647,0.4971154078857475,,,,,,,,,,,,,,,,,
1617+027,16:17:49.908132,+2:46:43.105200,X,C X,14.053013,2020-07-01 00:00:00+00:00,J1617+0246,6.981666652718559,B,https://data.nrao.edu/portal/#/productViewer/20A-292.sb38368147.eb38424371.59031.11037740741,244.45795055,2.778640333333333,-2.0165891874046036,0.0484964225453794,,,,,,,,,,,,,,,,,
0805+617,8:05:18.185100,+61:44:23.658000,X,X,10.016259,2023-02-16 00:00:00+00:00,J0805+6144,6.980833355337381,B,https://data.nrao.edu/portal/#/productViewer/23A-002.sb43068284.eb43644881.59991.11483381945,121.32577125,61.739905,2.1175341758339763,1.0775646221185096,,,,,,,,,,,,,,,,,
1445+099,14:45:16.465213,+9:58:36.072440,L,L,3.590398,2017-02-21 00:00:00+00:00,J1445+0958,6.980833344860002,D,https://data.nrao.edu/portal/#/productViewer/17A-004.sb33239358.eb33548001.57805.655359861106,221.31860505416665,9.97668678888889,-2.4204469530634154,0.1741260329063315,,,,,,,,,,,,,,,,,
1439-169,14:39:28.674900,-16:59:03.082000,L,L,6.40847,2017-05-06 00:00:00+00:00,J1150-0023,6.9808333239052445,D,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33376400.eb33715217.57879.24747811342,219.86947875,-16.984189444444446,-2.4457389783483805,-0.2964300265880221,,,,,,,,,,,,,,,,,
0416-209,4:16:04.359742,-20:56:27.517790,L,L,8.548473,2017-03-04 00:00:00+00:00,J0240-2309,6.9808333239052445,D,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33362373.eb33589933.57816.935698333335,64.01816559166666,-20.94097716388889,1.117327770661527,-0.3654890000948053,,,,,,,,,,,,,,,,,
0240-231,2:40:08.174510,-23:09:15.730850,L,L,8.548473,2017-03-04 00:00:00+00:00,J0240-2309,6.9808333239052445,D,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33362373.eb33589933.57816.935698333335,40.03406045833333,-23.15436968055555,0.6987261679403868,-0.4041199871496421,,,,,,,,,,,,,,,,,
1111+199,11:11:20.065806,+19:55:36.001090,L,L,6.436425,2019-09-06 00:00:00+00:00,J1111+1955,6.980000016046688,A,https://data.nrao.edu/portal/#/productViewer/19A-017.sb37095933.eb37200863.58732.74825429398,167.833607525,19.926666969444447,2.929249046811181,0.3477859475652059,,,,,,,,,,,,,,,,,
2139+143,21:39:01.309267,+14:23:35.991990,L,S,3.960965,2017-02-25 00:00:00+00:00,J2139+143,6.979999974137172,D,https://data.nrao.edu/portal/#/productViewer/17A-167.sb33475643.eb33560335.57809.78770505787,324.75545527916665,14.393331108333332,-0.6151333487449276,0.2512110181701413,,,,,,,,,,,,,,,,,
1227+365,12:27:58.725446,+36:35:11.827350,L,S X,3.607307,2023-10-24 00:00:00+00:00,J1227+3635_S,6.930833322694525,D,https://data.nrao.edu/portal/#/productViewer/23B-010.sb44612948.eb44735077.60241.5411727662,186.9946893583333,36.58661870833333,-3.019512294132668,0.6385569586321715,,,,,,,,,,,,,,,,,
1602+334,16:02:07.263468,+33:26:53.072670,L,L,5.551234,2018-10-05 00:00:00+00:00,J1602+3326,6.897500002523884,D,https://data.nrao.edu/portal/#/productViewer/18A-146.sb35431248.eb35631616.58396.82489137731,240.53026445,33.44807574166666,-2.0851402418344187,0.5837790501485276,,,,,,,,,,,,,,,,,
1833-210,18:33:39.915000,-21:03:40.050000,L,C L,12.852601,2017-07-09 00:00:00+00:00,J1820-2528,6.731666699051857,C,https://data.nrao.edu/portal/#/productViewer/17A-335.sb33997221.eb34000349.57943.26858418982,278.41631249999995,-21.061125,-1.4239039627931422,-0.3675859754240907,,,,,,,,,,,,,,,,,
0925+003,9:25:07.815028,+0:19:13.933410,L,S,4.70784,2024-12-01 00:00:00+00:00,J0925+0019,6.482500032288954,A,https://data.nrao.edu/portal/#/productViewer/24B-293.sb46714680.eb47329832.60645.32566133102,141.28256261666664,0.3205370583333333,2.465845893315888,0.0055944270425737,,,,,,,,,,,,,,,,,
1513+236,15:13:40.185630,+23:38:35.200460,L,S,5.83163,2024-12-21 00:00:00+00:00,J1513+2338,6.481666672043502,A,https://data.nrao.edu/portal/#/productViewer/24B-293.sb46742521.eb47431052.60665.65334321759,228.41744012499996,23.64311123888889,-2.2965489080213293,0.4126501365338867,,,,,,,,,,,,,,,,,
0818+423,8:18:15.999602,+42:22:45.414940,L,L,10.718852,2016-10-28 00:00:00+00:00,J0818+4222,6.481666661566123,A,https://data.nrao.edu/portal/#/productViewer/16B-238.sb32718143.eb32972456.57689.317474270836,124.56666500833332,42.379281927777775,2.1740984426242265,0.739658004270652,,,,,,,,,,,,,,,,,
1739+476,17:39:57.129066,+47:37:58.361210,L,C L,12.136055,2019-06-23 00:00:00+00:00,J1739+4737,6.481666661566123,B,https://data.nrao.edu/portal/#/productViewer/19A-425.sb36340822.eb36807423.58657.96280179398,264.98803777499995,47.63287811388889,-1.6582715696067285,0.8313505552885078,,,,,,,,,,,,,,,,,
