name,ra,dec,band_guess,band_code,size_gb,date_utc,gain_calibrator_name,gain_onsource_min,gain_array_config,access_url,ra_deg,dec_deg,ra_rad,dec_rad,folder,wget_command,status,new_size,wget_error,downloaded_folder,extracted_ms,spw_selected,extracted_gain_onsource_min,caltables_found,corrected_used,size,spw_center_ghz,spw_bandwidth_mhz,spw_unflagged_frac,spw_n_rows,spw_matches_band
0825+031,8:25:50.338355,+3:09:24.520140,L,L,9.930928,2018-03-05 00:00:00+00:00,J0825+0309,6.39834996778518,A,https://data.nrao.edu/portal/#/productViewer/18A-127.sb35164053.eb35195443.58182.21449738426,126.45974314583331,3.15681115,2.207138889121123,0.0550967484311685,,,,,,,,,,,,,,,,,
1209-241,12:09:02.445128,-24:06:20.759560,X,X,11.503304,2023-04-28 00:00:00+00:00,J1209-2406,6.316666634520516,B,https://data.nrao.edu/portal/#/productViewer/23A-389.sb43721899.eb43832395.60062.28262629629,182.26018803333332,-24.10576654444445,-3.1021449306939513,-0.4207249949176516,,,,,,,,,,,,,,,,,
1609+266,16:09:13.320753,+26:41:29.036380,L,L,2.112113,2020-02-22 00:00:00+00:00,J1609+2641,6.315833326661959,C,https://data.nrao.edu/portal/#/productViewer/20A-410.sb37925703.eb37936285.58901.443956689815,242.30550313749995,26.691398994444445,-2.0541564817287616,0.4658527944165592,,,,,,,,,,,,,,,,,
2101-295,21:01:01.659969,-29:33:27.836500,X,L X,14.752729,2017-08-20 00:00:00+00:00,J2101-2933,6.232499973848462,C,https://data.nrao.edu/portal/#/productViewer/17B-384.sb34139532.eb34155785.57985.22066895833,315.2569165375,-29.55773236111111,-0.78091412391525,-0.5158797491246664,,,,,,,,,,,,,,,,,
0116-116,1:16:12.521963,-11:36:15.434050,C,C,13.995453,2023-09-15 00:00:00+00:00,J0116-1136,6.083333319984376,A,https://data.nrao.edu/portal/#/productViewer/23A-188.sb44223980.eb44533737.60202.30663789352,19.052174845833328,-11.60428723611111,0.3325231807254346,-0.2025330196172915,,,,,,,,,,,,,,,,,
2357-114,23:57:31.197570,-11:25:39.176340,L,S,5.940026,2016-09-03 00:00:00+00:00,J2357-1125cal,5.984166688285768,B,https://data.nrao.edu/portal/#/productViewer/16A-202.sb32518651.eb32682159.57634.27692040509,359.379989875,-11.427548983333333,-0.0108212180769519,-0.1994483551920972,,,,,,,,,,,,,,,,,
2333-237,23:33:55.237807,-23:43:40.657990,L,S,5.927942,2016-09-03 00:00:00+00:00,J2333-2343cal,5.984166688285768,B,https://data.nrao.edu/portal/#/productViewer/16A-202.sb32459232.eb32682158.57634.25960453704,353.48015752916666,-23.727960552777777,-0.1137927178274041,-0.4141310364293059,,,,,,,,,,,,,,,,,
0609-157,6:09:40.949538,-15:42:40.672640,L,C S X,12.700298,2019-01-24 00:00:00+00:00,J0609-1542,5.98416666733101,C,https://data.nrao.edu/portal/#/productViewer/18B-294.sb36143931.eb36160007.58507.10122333333,92.420623075,-15.711297955555557,1.613044169403396,-0.2742138790862981,,,,,,,,,,,,,,,,,
0145-275,1:45:03.394589,-27:33:34.328870,L,S,5.951986,2016-09-05 00:00:00+00:00,J0145-2733cal,5.98416666733101,B,https://data.nrao.edu/portal/#/productViewer/16A-202.sb32459446.eb32695956.57636.45354387732,26.26414412083333,-27.559535797222225,0.458395790126853,-0.4810046399827681,,,,,,,,,,,,,,,,,
1221+282,12:21:31.690515,+28:13:58.500260,L,L,9.088467,2019-11-19 00:00:00+00:00,J1221+2813,5.984166656853631,D,https://data.nrao.edu/portal/#/productViewer/19B-183.sb37499964.eb37535760.58806.78079791667,185.38204381249997,28.23291673888889,-3.04765826857508,0.4927573545350312,,,,,,,,,,,,,,,,,
0242-215,2:42:35.909850,-21:32:25.935070,L,S,14.246091,2019-10-04 00:00:00+00:00,J0609-1542,5.984166656853631,A,https://data.nrao.edu/portal/#/productViewer/19A-336.sb36901201.eb37327007.58760.427636249995,40.649624374999995,-21.540537519444445,0.7094697850426921,-0.3759533023636776,,,,,,,,,,,,,,,,,
1613+342,16:13:41.064249,+34:12:47.909090,L,S,5.160309,2024-03-24 00:00:00+00:00,J1613+3412,5.983333338517696,C,https://data.nrao.edu/portal/#/productViewer/24A-363.sb45136551.eb45321744.60393.596757928244,243.4211010374999,34.21330808055556,-2.0346856252454275,0.5971348740048757,,,,,,,,,,,,,,,,,
1112-219,11:12:49.848703,-21:58:29.351860,L,L S,12.488127,2019-10-15 00:00:00+00:00,J1112-2158,5.983333328040317,A,https://data.nrao.edu/portal/#/productViewer/19A-380.sb37144062.eb37369838.58771.75039190972,168.20770292916663,-21.97481996111111,2.935778243330468,-0.3835329608543611,,,,,,,,,,,,,,,,,
2110-103,21:10:00.979002,-10:20:57.319410,L,L,8.256058,2019-05-22 00:00:00+00:00,J2110-1020,5.983333328040317,B,https://data.nrao.edu/portal/#/productViewer/19A-422.sb36668888.eb36677553.58625.529400162035,317.504079175,-10.349255391666668,-0.7416937370630747,-0.1806285817143586,,,,,,,,,,,,,,,,,
1500+478,15:00:48.654199,+47:51:15.538260,X,X,9.103435,2023-04-11 00:00:00+00:00,J1500+4751,5.983333328040317,B,https://data.nrao.edu/portal/#/productViewer/23A-002.sb43137511.eb43796986.60045.49829405092,225.20272582916664,47.85431618333333,-2.3526562569945515,0.8352153786895731,,,,,,,,,,,,,,,,,
2246-121,22:46:18.231976,-12:06:51.277340,L,S,5.927942,2016-09-04 00:00:00+00:00,J2246-1206cal,5.983333328040317,B,https://data.nrao.edu/portal/#/productViewer/16A-202.sb32483069.eb32684693.57635.24814601852,341.57596656666664,-12.114243705555555,-0.3215600449091824,-0.2114334390509429,,,,,,,,,,,,,,,,,
1743-038,17:43:58.856137,-3:50:04.616680,L,S,9.596936,2024-12-24 00:00:00+00:00,J1743-0350,5.983333307085559,A,https://data.nrao.edu/portal/#/productViewer/24B-440.sb47424476.eb47434115.60668.87390372685,265.99523390416664,-3.8346157444444446,-1.6406926809394276,-0.066926670289369,,,,,,,,,,,,,,,,,
1415+133,14:15:58.817499,+13:20:23.712600,L,L,8.023927,2018-04-26 00:00:00+00:00,J1415+1320,5.900833335472271,A,https://data.nrao.edu/portal/#/productViewer/18A-316.sb35193481.eb35370801.58234.286988657404,213.9950729125,13.339920166666667,-2.5482667018111305,0.232825528861524,,,,,,,,,,,,,,,,,
2358-103,23:58:10.882409,-10:20:08.611260,C,C L S X,6.720223,2020-09-01 00:00:00+00:00,J2358-1020,5.735000011045486,B,https://data.nrao.edu/portal/#/productViewer/20B-406.sb38614301.eb38627579.59093.27090224537,359.5453433708332,-10.33572535,-0.0079352551449791,-0.1803924379393433,,,,,,,,,,,,,,,,,
1924-292,19:24:51.055957,-29:14:30.121150,L,C L,11.980252,2019-10-09 00:00:00+00:00,J1924-2914,5.734166671754792,A,https://data.nrao.edu/portal/#/productViewer/19A-323.sb37337663.eb37339361.58765.09057570602,291.2127331541666,-29.241700319444444,-1.2005642899077278,-0.5103639494557832,,,,,,,,,,,,,,,,,
0204+152,2:04:50.413904,+15:14:11.043460,L,C S,5.513145,2018-12-09 00:00:00+00:00,J0204+1514,5.734166661277413,C,https://data.nrao.edu/portal/#/productViewer/18B-229.sb35833323.eb35988722.58461.272431261576,31.210057933333335,15.23640096111111,0.5447182706748436,0.2659253629254174,,,,,,,,,,,,,,,,,
1640+123,16:40:47.938850,+12:20:02.078870,L,C S,10.561277,2019-11-16 00:00:00+00:00,J1640+1220,5.56833331589587,D,https://data.nrao.edu/portal/#/productViewer/19B-252.sb37264435.eb37528258.58803.66188017361,250.19974520833333,12.333910797222222,-1.916375965643264,0.2152673530588064,,,,,,,,,,,,,,,,,
0203+115,2:03:46.657061,+11:34:45.409620,L,L,8.757643,2018-03-22 00:00:00+00:00,J0203+1134,5.56748334900476,A,https://data.nrao.edu/portal/#/productViewer/18A-316.sb35148782.eb35243126.58199.830930428245,30.94440442083333,11.57928045,0.5400817422122305,0.2020965688643106,,,,,,,,,,,,,,,,,
0834+555,8:34:54.904117,+55:34:21.070980,L,C S,5.523559,2019-01-10 00:00:00+00:00,J0834+5534,5.485000004991889,C,https://data.nrao.edu/portal/#/productViewer/18B-229.sb35974040.eb36109056.58493.30257681713,128.72876715416666,55.57251971666667,2.2467408288733393,0.9699234426852996,,,,,,,,,,,,,,,,,
0059+001,0:59:05.514924,+0:06:51.621710,L,S,5.952183,2016-09-05 00:00:00+00:00,J0059+0006cal,5.484999984037131,B,https://data.nrao.edu/portal/#/productViewer/16A-202.sb32519227.eb32695245.57636.25041059028,14.772978849999998,0.1143393638888888,0.2578371212599855,0.001995598364497,,,,,,,,,,,,,,,,,
2134-018,21:34:10.309614,-1:53:17.238900,L,C L S,11.517164,2024-12-03 00:00:00+00:00,J2134-0153,5.484166655223817,A,https://data.nrao.edu/portal/#/productViewer/24B-301.sb46881603.eb47342705.60647.98770333333,323.54295672499995,-1.8881219166666667,-0.6362954406908073,-0.0329539441248993,,,,,,,,,,,,,,,,,
0921+622,9:21:36.231054,+62:15:52.180350,L,C L,7.144616,2019-04-13 00:00:00+00:00,J0921+6215,5.484166655223817,B,https://data.nrao.edu/portal/#/productViewer/19A-425.sb36426446.eb36576578.58586.33166789352,140.400962725,62.264494541666664,2.45045907252108,1.086720436842121,,,,,,,,,,,,,,,,,
1438+621,14:38:44.787300,+62:11:54.397000,L,C S,5.947422,2019-01-07 00:00:00+00:00,J1438+6211,5.318316692719236,C,https://data.nrao.edu/portal/#/productViewer/18B-229.sb35926973.eb36095962.58490.61836706019,219.68661374999996,62.19844361111111,-2.4489305746850403,1.0855676306299205,,,,,,,,,,,,,,,,,
1504+104,15:04:24.979783,+10:29:39.198650,L,S,10.374717,2021-10-17 00:00:00+00:00,J1504+1029,5.236666646087542,B,https://data.nrao.edu/portal/#/productViewer/21B-235.sb40152750.eb40729163.59504.62597114583,226.10408242916665,10.49422184722222,-2.3369246165899704,0.1831587236687491,,,,,,,,,,,,,,,,,
2206-185,22:06:10.417082,-18:35:38.746520,L,L,9.207233,2017-02-12 00:00:00+00:00,J1923-2104,4.986666671466082,D,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33388792.eb33497856.57796.7248419213,331.5434045083333,-18.594096255555556,-0.4966612852377583,-0.3245282010921934,,,,,,,,,,,,,,,,,
0735+331,7:35:55.566000,+33:07:09.410000,L,L,6.408326,2017-03-30 00:00:00+00:00,J0735+3307,4.9866666295565665,D,https://data.nrao.edu/portal/#/productViewer/16A-232.sb33463086.eb33638576.57842.948945729164,113.98152499999998,33.119280555555555,1.9893528976942296,0.5780404915861812,,,,,,,,,,,,,,,,,
1215+348,12:15:55.601049,+34:48:15.220530,L,L,10.183932,2016-09-22 00:00:00+00:00,J1215+3448,4.985833353130147,B,https://data.nrao.edu/portal/#/productViewer/16A-260.sb32210981.eb32812181.57653.031409675925,183.9816710375,34.804227925,-3.07209938425412,0.6074483709058041,,,,,,,,,,,,,,,,,
0449+113,4:49:07.671119,+11:21:28.596620,X,X,11.843914,2019-05-17 00:00:00+00:00,J0713+4349,4.985833342652768,B,https://data.nrao.edu/portal/#/productViewer/19A-377.sb36539317.eb36663952.58620.720751817134,72.28196299583333,11.357943505555555,1.261558244081996,0.1982335104274513,,,,,,,,,,,,,,,,,
1051-316,10:51:04.777538,-31:38:14.307410,X,X,0.263777,2016-11-17 00:00:00+00:00,J1051-3138,4.985833332175389,A,https://data.nrao.edu/portal/#/productViewer/16B-069_sb32991151_1.57709.66087045139,162.76990640833333,-31.63730761388889,2.8408707899884345,-0.552175184328632,,,,,,,,,,,,,,,,,
1634+627,16:34:33.802900,+62:45:35.903000,L,C S,5.913417,2019-01-25 00:00:00+00:00,J1634+6245,4.985833300743252,C,https://data.nrao.edu/portal/#/productViewer/18B-229.sb35927429.eb36163928.58508.373852766206,248.64084541666665,62.759973055555555,-1.9435838997165016,1.0953681682823706,,,,,,,,,,,,,,,,,
0321+123,3:21:53.103505,+12:21:13.954030,L,L,10.313651,2018-10-16 00:00:00+00:00,J0321+1221,4.903516672784463,D,https://data.nrao.edu/portal/#/productViewer/18A-072.sb35509067.eb35645033.58407.46232196759,50.47126460416666,12.353876119444443,0.8808897449879808,0.2156158136678058,,,,,,,,,,,,,,,,,
0745+101,7:45:33.059511,+10:11:12.692470,L,C S,14.276248,2017-05-23 00:00:00+00:00,J0745+1011,4.755000014556572,C,https://data.nrao.edu/portal/#/productViewer/17A-330.sb33154829.eb33797812.57896.00797175926,116.3877479625,10.186859019444444,2.0313494109269468,0.1777942303257866,,,,,,,,,,,,,,,,,
0410+769,4:10:45.605700,+76:56:45.301000,L,L,1.498171,2017-03-28 00:00:00+00:00,J1206+6413,4.65416667284444,D,https://data.nrao.edu/portal/#/productViewer/17A-396_sb33611387_1_1_007.57840.0830209375,62.690023749999995,76.94591694444445,1.0941473225909424,1.3429595966466503,,,,,,,,,,,,,,,,,
1033+395,10:33:22.060988,+39:35:51.083370,X,X,14.901209,2019-08-08 00:00:00+00:00,J1033+3935,4.65416667284444,A,https://data.nrao.edu/portal/#/productViewer/19A-223.sb36952012.eb37038872.58703.076421817124,158.3419207833333,39.59752315833334,2.763587861601205,0.6911071547476206,,,,,,,,,,,,,,,,,
1219+484,12:19:06.414733,+48:29:56.164970,L,L,1.498171,2017-03-28 00:00:00+00:00,J1206+6413,4.65416667284444,D,https://data.nrao.edu/portal/#/productViewer/17A-396_sb33611387_1_1_007.57840.0830209375,184.77672805416665,48.49893471388889,-3.058223021572203,0.8464660944671353,,,,,,,,,,,,,,,,,
0958+474,9:58:19.671648,+47:25:07.842500,X,C X,8.882293,2020-04-22 00:00:00+00:00,J0958+4725,4.48750001960434,C,https://data.nrao.edu/portal/#/productViewer/20A-392.sb38043692.eb38043835.58961.95115936342,149.58196519999998,47.41884513888888,2.610697794343578,0.8276149751669188,,,,,,,,,,,,,,,,,
1146+399,11:46:58.297907,+39:58:34.304610,L,S,10.730743,2016-12-04 00:00:00+00:00,J1146+3958,4.487499988172203,A,https://data.nrao.edu/portal/#/productViewer/16B-086.sb32939000.eb33061496.57726.69281638889,176.7429079458333,39.976195725,3.084745673204039,0.6977162378229317,,,,,,,,,,,,,,,,,
1310+323,13:10:28.663845,+32:20:43.782950,L,S,10.706742,2016-11-25 00:00:00+00:00,J1310+3220,4.487483318662271,A,https://data.nrao.edu/portal/#/productViewer/16B-086.sb32939343.eb33039567.57717.68079039352,197.61943268749997,32.34549526388889,-2.8340755408594056,0.5645353905430933,,,,,,,,,,,,,,,,,
0153-331,1:53:10.121744,-33:10:25.861310,C,C,3.76091,2017-11-02 00:00:00+00:00,J0153-3310,3.990000004414469,B,https://data.nrao.edu/portal/#/productViewer/17B-027.sb34092487.eb34648152.58059.21447368056,28.29217393333333,-33.17385036388889,0.4937915876835813,-0.5789929144137801,,,,,,,,,,,,,,,,,
0129+236,1:29:59.801300,+23:38:20.728000,L,L,6.432334,2017-04-09 00:00:00+00:00,J0129+2338,3.989999972982332,D,https://data.nrao.edu/portal/#/productViewer/16A-232.sb33433656.eb33643406.57852.696646400465,22.49917208333333,23.63909111111111,0.3926846318269586,0.4125799720678136,,,,,,,,,,,,,,,,,
0239-025,2:39:45.472266,-2:34:40.914300,C,C,6.31254,2023-01-19 00:00:00+00:00,J0239-0234,3.989166665123776,B,https://data.nrao.edu/portal/#/productViewer/23A-059.sb43050081.eb43413821.59963.04443475694,39.939467775,-2.5780317499999996,0.6970752141679237,-0.0449951422584513,,,,,,,,,,,,,,,,,
0022+002,0:22:25.425930,+0:14:56.161440,L,L,3.903047,2017-06-05 00:00:00+00:00,J0022+0014,3.989166665123776,C,https://data.nrao.edu/portal/#/productViewer/17A-180.sb33654640.eb33912090.57909.467544224535,5.605941374999999,0.2489337333333333,0.0978421346675281,0.0043447132659482,,,,,,,,,,,,,,,,,
0832+185,8:32:16.040224,+18:32:12.133260,C,C S X,6.7595,2019-11-30 00:00:00+00:00,J0832+1832,3.9891666546463966,D,https://data.nrao.edu/portal/#/productViewer/19A-395.sb37534937.eb37565644.58817.52268164352,128.06683426666663,18.536703683333336,2.2351879205592304,0.323526511740727,,,,,,,,,,,,,,,,,
1538+003,15:38:15.953081,+0:19:05.324150,C,X,6.92279,2020-02-14 00:00:00+00:00,J1538+0019,3.7066666572354734,C,https://data.nrao.edu/portal/#/productViewer/20A-363.sb37597102.eb37917458.58893.38856366898,234.5664711708333,0.3181455972222222,-2.189228070464187,0.0055526881722515,,,,,,,,,,,,,,,,,
1006+349,10:06:01.750000,+34:54:10.400000,L,S,3.708305,2024-02-23 00:00:00+00:00,J1006+3454,3.656666656024754,C,https://data.nrao.edu/portal/#/productViewer/24A-164.sb45219943.eb45278280.60363.50562447916,151.50729166666665,34.90288888888889,2.6443010803627,0.6091703295688564,,,,,,,,,,,,,,,,,
0725-009,7:25:50.639953,-0:54:56.544380,L,L X,11.760316,2019-08-28 00:00:00+00:00,J0725-0054,3.656666645547375,A,https://data.nrao.edu/portal/#/productViewer/19A-446.sb36822498.eb37137561.58723.49784350695,111.46099980416663,-0.9157067722222224,1.9453614341474628,-0.0159820981580875,,,,,,,,,,,,,,,,,
1923-210,19:23:32.189815,-21:04:33.333080,L,L,8.450179,2017-05-26 00:00:00+00:00,J1923-2104,3.490833331597969,C,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33772850.eb33827016.57899.509109502316,290.8841242291666,-21.075925855555557,-1.2062995976004165,-0.3678442990856473,,,,,,,,,,,,,,,,,
1033+412,10:33:03.707841,+41:16:06.232970,L,L,10.185285,2023-08-10 00:00:00+00:00,J1033+4116,3.4900000237394124,A,https://data.nrao.edu/portal/#/productViewer/23A-232.sb44373460.eb44412470.60166.94868986111,158.2654493375,41.26839804722222,2.7622531830876533,0.7202694229476261,,,,,,,,,,,,,,,,,
1130+382,11:30:53.282612,+38:15:18.547070,L,S,10.162558,2023-07-26 00:00:00+00:00,J1130+3815,3.4900000132620335,A,https://data.nrao.edu/portal/#/productViewer/23A-232.sb44373365.eb44380176.60151.03667774306,172.72201088333333,38.25515196388889,3.014567780579646,0.6676783576206361,,,,,,,,,,,,,,,,,
0359+509,3:59:29.747262,+50:57:50.161510,L,L,4.343498,2017-04-03 00:00:00+00:00,J0359+5057,3.4900000132620335,D,https://data.nrao.edu/portal/#/productViewer/17A-388.sb33206553.eb33639886.57846.806479861116,59.87394692499999,50.963933752777784,1.0449975100055842,0.8894884437542422,,,,,,,,,,,,,,,,,
0616-349,6:16:35.981384,-34:56:16.564670,L,L,8.596091,2017-07-01 00:00:00+00:00,J0447-2203,3.4899999923072755,C,https://data.nrao.edu/portal/#/productViewer/17A-025.sb33762109.eb33993640.57935.73936733796,94.14992243333332,-34.93793463055555,1.6432261369589378,-0.609781993149743,,,,,,,,,,,,,,,,,
1147-382,11:47:01.370704,-38:12:11.023530,L,S,6.022289,2024-09-07 00:00:00+00:00,J1147-3812,3.325833356939256,B,https://data.nrao.edu/portal/#/productViewer/24A-483.sb46487465.eb46494485.60560.78258759259,176.75571126666665,-38.203062091666666,3.08496913330777,-0.6667692178434151,,,,,,,,,,,,,,,,,
2254+247,22:54:09.341903,+24:45:23.422800,L,S X,4.160023,2022-11-26 00:00:00+00:00,J2254+2445,3.2399999967310578,C,https://data.nrao.edu/portal/#/productViewer/22B-240.sb42872582.eb43022624.59909.1994543287,343.53892459583324,24.756506333333338,-0.2872999642217663,0.4320825468074955,,,,,,,,,,,,,,,,,
2340+266,23:40:29.029462,+26:41:56.804850,C,C X,7.798758,2022-11-16 00:00:00+00:00,J2340+2641,3.191666674101725,C,https://data.nrao.edu/portal/#/productViewer/22B-240.sb42878071.eb42990624.59899.09906601852,355.12095609166664,26.699112458333335,-0.0851553805497895,0.465987419758154,,,,,,,,,,,,,,,,,
1254+116,12:54:38.255601,+11:41:05.895070,L,L,1.457616,2017-03-28 00:00:00+00:00,J1120+1420,3.157500014640391,D,https://data.nrao.edu/portal/#/productViewer/17A-396_sb33611387_1_1_009.57840.29095847222,193.6593983375,11.684970852777775,-2.903191178758979,0.2039412143805418,,,,,,,,,,,,,,,,,
1206+642,12:06:24.686800,+64:13:37.340000,L,L,1.457616,2017-03-28 00:00:00+00:00,J1120+1420,3.157500014640391,D,https://data.nrao.edu/portal/#/productViewer/17A-396_sb33611387_1_1_009.57840.29095847222,181.60286166666663,64.22703888888888,-3.1136174400524568,1.1209732974175517,,,,,,,,,,,,,,,,,
0437-187,4:37:01.482736,-18:44:48.613410,C,C X,12.461686,2021-06-12 00:00:00+00:00,J0149+0555,3.074999980162829,C,https://data.nrao.edu/portal/#/productViewer/21A-213.sb39869337.eb39924818.59377.819371875,69.25617806666666,-18.746837058333337,1.208748334610814,-0.327194031002805,,,,,,,,,,,,,,,,,
1640+397,16:40:29.632771,+39:46:46.028540,C,C L,8.598516,2020-12-29 00:00:00+00:00,J1640+3946,3.0749833316076547,A,https://data.nrao.edu/portal/#/productViewer/20B-158.sb38967973.eb39207505.59212.7415178125,250.12346987916663,39.779452372222224,-1.9177072212752653,0.6942824185355467,,,,,,,,,,,,,,,,,
1239+075,12:39:24.588312,+7:30:17.189090,C,C,5.964102,2017-10-26 00:00:00+00:00,J1239+0730,2.9908333299681544,B,https://data.nrao.edu/portal/#/productViewer/17B-027.sb34127179.eb34632765.58052.60135188657,189.8524513,7.504774747222222,-2.9696349390123977,0.1309830289595529,,,,,,,,,,,,,,,,,
0431+206,4:31:03.762000,+20:37:34.250000,L,S,11.580457,2020-02-17 00:00:00+00:00,J0431+2037,2.9258333367761225,C,https://data.nrao.edu/portal/#/productViewer/20A-365.sb37903815.eb37921700.58896.986665000004,67.765675,20.626180555555557,1.1827341485864085,0.3599947628052776,,,,,,,,,,,,,,,,,
2009+724,20:09:52.303874,+72:29:19.351050,C,C,11.372965,2020-06-30 00:00:00+00:00,J2009+7229 BPG,1.9950000022072345,B,https://data.nrao.edu/portal/#/productViewer/19B-260.sb38409298.eb38419935.59030.17762898148,302.4679328083333,72.488708625,-1.004123997973192,1.2651666360250615,,,,,,,,,,,,,,,,,
0958+655,9:58:47.245101,+65:33:54.818060,X,KA X,4.502563,2019-12-10 00:00:00+00:00,J0958+6533 CG,1.994166683871299,D,https://data.nrao.edu/portal/#/productViewer/19B-196.sb37403057.eb37578130.58827.34309657407,149.69685458749998,65.56522723888888,2.6127029924310525,1.1443290901368817,,,,,,,,,,,,,,,,,
0541-056,5:41:38.083384,-5:41:49.428390,C,X,12.46411,2022-03-16 00:00:00+00:00,J0541-0541,1.9933333236258477,A,https://data.nrao.edu/portal/#/productViewer/21B-014.sb40071326.eb41709833.59654.053136180555,85.40868076666665,-5.697063441666667,1.490662689163088,-0.0994325147520832,,,,,,,,,,,,,,,,,
1520+202,15:20:05.489700,+20:16:05.611000,L,L,1.590703,2017-08-09 00:00:00+00:00,J1206+6413,1.6616666642948985,C,https://data.nrao.edu/portal/#/productViewer/17A-396_sb33611387_1_1_003.57974.11900796296,230.02287374999997,20.268225277777777,-2.268528805342851,0.3537472646331644,1520+202,"wget -r -l 10 --reject ""index.html*"" -np -nH --cut-dirs=3   https://dl-dsoc.nrao.edu/simonpedrogonzalez/19774231/27288973261384650d06a9ca1efb1b15/",done,0.078570139594376,"ValueError: not enough values to unpack (expected 3, got 1)",,/Users/u1528314/repos/radioastro-ml/collect/extracted/1520+202/1520+202/1520+202.ms,0.0,0.8333333333333334,1.0,1.0,,1.4315,127.0,0.5516074637854671,369603.0,True
z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
